X,Y,track_fid,track_seg_id,track_seg_point_id,ele,time,magvar,geoidheight,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,speed,course,hAcc,vAcc
37.6851,55.765367,0,0,900,151.347793,2023/03/03 13:12:49+00,,,,,,,,,,,,,,,,,,,,,,0.408341,301.524239,1.93919,0.8915
37.685095,55.765369,0,0,901,151.788986,2023/03/03 13:12:50+00,,,,,,,,,,,,,,,,,,,,,,0.262608,302.700742,1.939281,0.887595
37.685092,55.76537,0,0,902,152.176392,2023/03/03 13:12:51+00,,,,,,,,,,,,,,,,,,,,,,0.155055,306.968749,1.940179,0.883959
37.685091,55.765371,0,0,903,152.511334,2023/03/03 13:12:52+00,,,,,,,,,,,,,,,,,,,,,,0.075034,322.595705,1.941535,0.880864
37.685091,55.765371,0,0,904,152.782851,2023/03/03 13:12:53+00,,,,,,,,,,,,,,,,,,,,,,0.043334,33.592994,1.943626,0.878283
37.685091,55.765371,0,0,905,152.964236,2023/03/03 13:12:54+00,,,,,,,,,,,,,,,,,,,,,,0.083426,79.03943,1.946975,0.875804
37.685093,55.765371,0,0,906,153.067038,2023/03/03 13:12:55+00,,,,,,,,,,,,,,,,,,,,,,0.130604,95.269887,1.95175,0.875336
37.685095,55.765371,0,0,907,153.092528,2023/03/03 13:12:56+00,,,,,,,,,,,,,,,,,,,,,,0.179859,105.535846,1.957644,0.875393
37.685098,55.765371,0,0,908,153.057078,2023/03/03 13:12:57+00,,,,,,,,,,,,,,,,,,,,,,0.242328,111.583766,1.964157,0.875948
37.685103,55.76537,0,0,909,152.950977,2023/03/03 13:12:58+00,,,,,,,,,,,,,,,,,,,,,,0.319837,113.532113,1.971561,0.877102
37.685108,55.765368,0,0,910,152.778827,2023/03/03 13:12:59+00,,,,,,,,,,,,,,,,,,,,,,0.406161,113.007352,1.981291,0.878883
37.685115,55.765367,0,0,911,152.545376,2023/03/03 13:13:00+00,,,,,,,,,,,,,,,,,,,,,,0.500349,111.935839,1.995363,0.881676
37.685123,55.765365,0,0,912,152.259912,2023/03/03 13:13:01+00,,,,,,,,,,,,,,,,,,,,,,0.600111,111.211826,2.017027,0.886044
37.685132,55.765363,0,0,913,151.93629,2023/03/03 13:13:02+00,,,,,,,,,,,,,,,,,,,,,,0.692341,110.922929,2.052354,0.892404
37.685143,55.765361,0,0,914,151.579063,2023/03/03 13:13:03+00,,,,,,,,,,,,,,,,,,,,,,0.76508,110.816817,2.115091,0.90158
37.685155,55.765358,0,0,915,151.193931,2023/03/03 13:13:04+00,,,,,,,,,,,,,,,,,,,,,,0.802067,110.725446,2.242452,0.91453
37.685178,55.765353,0,0,916,150.353695,2023/03/03 13:13:06+00,,,,,,,,,,,,,,,,,,,,,,0.721993,111.70478,2.28045,0.922706
37.685188,55.765351,0,0,917,149.891508,2023/03/03 13:13:07+00,,,,,,,,,,,,,,,,,,,,,,0.664222,112.644794,2.203428,0.912412
37.685197,55.765348,0,0,918,149.420922,2023/03/03 13:13:08+00,,,,,,,,,,,,,,,,,,,,,,0.598408,113.927218,2.201101,0.905848
37.685206,55.765346,0,0,919,148.98713,2023/03/03 13:13:09+00,,,,,,,,,,,,,,,,,,,,,,0.535229,114.598675,2.231956,0.901079
37.685213,55.765345,0,0,920,148.579212,2023/03/03 13:13:10+00,,,,,,,,,,,,,,,,,,,,,,0.465155,114.731406,2.277211,0.897987
37.685219,55.765343,0,0,921,148.188603,2023/03/03 13:13:11+00,,,,,,,,,,,,,,,,,,,,,,0.382184,114.533816,2.327734,0.895838
37.685224,55.765342,0,0,922,147.839852,2023/03/03 13:13:12+00,,,,,,,,,,,,,,,,,,,,,,0.287523,114.79317,2.377,0.894104
37.685227,55.765341,0,0,923,147.520305,2023/03/03 13:13:13+00,,,,,,,,,,,,,,,,,,,,,,0.186521,117.489688,2.417711,0.892359
37.685229,55.76534,0,0,924,147.226284,2023/03/03 13:13:14+00,,,,,,,,,,,,,,,,,,,,,,0.070786,162.718709,2.440013,0.890247
37.685228,55.76534,0,0,925,146.966353,2023/03/03 13:13:15+00,,,,,,,,,,,,,,,,,,,,,,0.127784,242.400217,2.430661,0.889168
37.685225,55.765339,0,0,926,146.736222,2023/03/03 13:13:16+00,,,,,,,,,,,,,,,,,,,,,,0.243749,255.429895,2.379605,0.887616
37.685221,55.765339,0,0,927,146.546429,2023/03/03 13:13:17+00,,,,,,,,,,,,,,,,,,,,,,0.344522,256.966741,2.293058,0.885692
37.685215,55.765338,0,0,928,146.37902,2023/03/03 13:13:18+00,,,,,,,,,,,,,,,,,,,,,,0.419072,254.423231,2.192712,0.883733
37.685208,55.765336,0,0,929,146.235327,2023/03/03 13:13:19+00,,,,,,,,,,,,,,,,,,,,,,0.450991,248.724382,2.102233,0.882172
37.685202,55.765335,0,0,930,146.111938,2023/03/03 13:13:20+00,,,,,,,,,,,,,,,,,,,,,,0.45119,240.454638,2.043174,0.881531
37.685196,55.765332,0,0,931,146.002036,2023/03/03 13:13:21+00,,,,,,,,,,,,,,,,,,,,,,0.451909,233.280981,2.021492,0.882364
37.68519,55.76533,0,0,932,145.908231,2023/03/03 13:13:22+00,,,,,,,,,,,,,,,,,,,,,,0.448495,229.473887,2.031932,0.885329
37.685185,55.765327,0,0,933,145.843511,2023/03/03 13:13:23+00,,,,,,,,,,,,,,,,,,,,,,0.427912,227.455548,2.078208,0.891222
37.68518,55.765325,0,0,934,145.798689,2023/03/03 13:13:24+00,,,,,,,,,,,,,,,,,,,,,,0.393375,226.157562,2.191561,0.900994
37.685174,55.765321,0,0,935,145.763123,2023/03/03 13:13:26+00,,,,,,,,,,,,,,,,,,,,,,0.223335,220.972449,2.190119,0.901279
37.685172,55.765319,0,0,936,145.796661,2023/03/03 13:13:27+00,,,,,,,,,,,,,,,,,,,,,,0.178904,220.612179,2.073665,0.887889
37.68517,55.765318,0,0,937,145.844784,2023/03/03 13:13:28+00,,,,,,,,,,,,,,,,,,,,,,0.149125,228.731072,2.021149,0.878443
37.685168,55.765318,0,0,938,145.911048,2023/03/03 13:13:29+00,,,,,,,,,,,,,,,,,,,,,,0.1419,246.529052,1.995919,0.87187
37.685165,55.765317,0,0,939,146.016172,2023/03/03 13:13:30+00,,,,,,,,,,,,,,,,,,,,,,0.157846,263.128145,1.983367,0.867388
37.685163,55.765317,0,0,940,146.151636,2023/03/03 13:13:31+00,,,,,,,,,,,,,,,,,,,,,,0.187024,273.939434,1.977005,0.864416
37.68516,55.765318,0,0,941,146.290153,2023/03/03 13:13:32+00,,,,,,,,,,,,,,,,,,,,,,0.228524,281.714587,1.9734,0.862579
37.685156,55.765318,0,0,942,146.444567,2023/03/03 13:13:33+00,,,,,,,,,,,,,,,,,,,,,,0.274951,286.680214,1.970638,0.861558
37.685151,55.765319,0,0,943,146.597667,2023/03/03 13:13:34+00,,,,,,,,,,,,,,,,,,,,,,0.301359,288.897638,1.967993,0.861182
37.685147,55.76532,0,0,944,146.750796,2023/03/03 13:13:35+00,,,,,,,,,,,,,,,,,,,,,,0.295005,288.988153,1.965542,0.861288
37.685142,55.765321,0,0,945,146.893053,2023/03/03 13:13:36+00,,,,,,,,,,,,,,,,,,,,,,0.272978,287.264054,1.963449,0.86174
37.685138,55.765321,0,0,946,147.018954,2023/03/03 13:13:37+00,,,,,,,,,,,,,,,,,,,,,,0.248248,285.07677,1.961626,0.86249
37.685135,55.765322,0,0,947,147.127236,2023/03/03 13:13:38+00,,,,,,,,,,,,,,,,,,,,,,0.232193,283.80827,1.959822,0.863453
37.685131,55.765322,0,0,948,147.216011,2023/03/03 13:13:39+00,,,,,,,,,,,,,,,,,,,,,,0.222056,283.214979,1.957696,0.864627
37.685128,55.765323,0,0,949,147.276686,2023/03/03 13:13:40+00,,,,,,,,,,,,,,,,,,,,,,0.199283,281.015912,1.954969,0.865893
37.685125,55.765323,0,0,950,147.317239,2023/03/03 13:13:41+00,,,,,,,,,,,,,,,,,,,,,,0.158157,273.90041,1.951571,0.867329
37.685123,55.765323,0,0,951,147.33548,2023/03/03 13:13:42+00,,,,,,,,,,,,,,,,,,,,,,0.112788,252.913458,1.947706,0.868834
37.685122,55.765322,0,0,952,147.329072,2023/03/03 13:13:43+00,,,,,,,,,,,,,,,,,,,,,,0.088986,226.565186,1.943764,0.870329
37.685121,55.765322,0,0,953,147.288013,2023/03/03 13:13:44+00,,,,,,,,,,,,,,,,,,,,,,0.084206,196.108916,1.940147,0.87172
37.685121,55.765321,0,0,954,147.238998,2023/03/03 13:13:45+00,,,,,,,,,,,,,,,,,,,,,,0.102484,171.401936,1.937215,0.873019
37.685121,55.76532,0,0,955,147.177647,2023/03/03 13:13:46+00,,,,,,,,,,,,,,,,,,,,,,0.135045,159.05878,1.935073,0.874152
37.685122,55.765319,0,0,956,147.093238,2023/03/03 13:13:47+00,,,,,,,,,,,,,,,,,,,,,,0.169909,153.927856,1.933537,0.875003
37.685124,55.765317,0,0,957,146.981828,2023/03/03 13:13:48+00,,,,,,,,,,,,,,,,,,,,,,0.195101,151.665149,1.932378,0.875564
37.685125,55.765316,0,0,958,146.839988,2023/03/03 13:13:49+00,,,,,,,,,,,,,,,,,,,,,,0.199232,150.795404,1.931411,0.875837
37.685127,55.765314,0,0,959,146.688591,2023/03/03 13:13:50+00,,,,,,,,,,,,,,,,,,,,,,0.183184,150.037603,1.930494,0.875871
37.685128,55.765313,0,0,960,146.543081,2023/03/03 13:13:51+00,,,,,,,,,,,,,,,,,,,,,,0.148957,148.904175,1.929699,0.875599
37.685129,55.765312,0,0,961,146.397584,2023/03/03 13:13:52+00,,,,,,,,,,,,,,,,,,,,,,0.10453,144.917545,1.929598,0.875098
37.68513,55.765311,0,0,962,146.241772,2023/03/03 13:13:53+00,,,,,,,,,,,,,,,,,,,,,,0.068342,140.284136,1.93064,0.874364
37.68513,55.765311,0,0,963,146.076647,2023/03/03 13:13:54+00,,,,,,,,,,,,,,,,,,,,,,0.048825,143.610134,1.932714,0.873418
37.685131,55.765311,0,0,964,145.930469,2023/03/03 13:13:55+00,,,,,,,,,,,,,,,,,,,,,,0.045199,155.701964,1.935607,0.872311
37.685131,55.76531,0,0,965,145.780453,2023/03/03 13:13:56+00,,,,,,,,,,,,,,,,,,,,,,0.053573,162.944299,1.939379,0.871126
37.685131,55.76531,0,0,966,145.643081,2023/03/03 13:13:57+00,,,,,,,,,,,,,,,,,,,,,,0.062291,165.386674,1.943809,0.86983
37.685131,55.765309,0,0,967,145.49474,2023/03/03 13:13:58+00,,,,,,,,,,,,,,,,,,,,,,0.069272,161.102856,1.948089,0.868317
37.685132,55.765309,0,0,968,145.324076,2023/03/03 13:13:59+00,,,,,,,,,,,,,,,,,,,,,,0.076295,155.418812,1.951459,0.866596
37.685133,55.765308,0,0,969,145.17461,2023/03/03 13:14:00+00,,,,,,,,,,,,,,,,,,,,,,0.084855,150.093829,1.95371,0.865108
37.685134,55.765307,0,0,970,145.031316,2023/03/03 13:14:01+00,,,,,,,,,,,,,,,,,,,,,,0.099956,145.753727,1.955006,0.863711
37.685135,55.765306,0,0,971,144.888991,2023/03/03 13:14:02+00,,,,,,,,,,,,,,,,,,,,,,0.109257,137.537788,1.955531,0.862328
37.685136,55.765306,0,0,972,144.756946,2023/03/03 13:14:03+00,,,,,,,,,,,,,,,,,,,,,,0.133024,123.669666,1.955609,0.861136
37.685138,55.765305,0,0,973,144.631574,2023/03/03 13:14:04+00,,,,,,,,,,,,,,,,,,,,,,0.196891,113.041841,1.955663,0.860102
37.685142,55.765304,0,0,974,144.523865,2023/03/03 13:14:05+00,,,,,,,,,,,,,,,,,,,,,,0.297124,107.62158,1.956221,0.858979
37.685147,55.765304,0,0,975,144.433383,2023/03/03 13:14:06+00,,,,,,,,,,,,,,,,,,,,,,0.397771,103.603247,1.958066,0.858241
37.685154,55.765303,0,0,976,144.365393,2023/03/03 13:14:07+00,,,,,,,,,,,,,,,,,,,,,,0.419671,99.606358,1.961698,0.85775
37.685159,55.765302,0,0,977,144.302441,2023/03/03 13:14:08+00,,,,,,,,,,,,,,,,,,,,,,0.257868,94.054419,1.96608,0.857291
37.685161,55.765303,0,0,978,144.272698,2023/03/03 13:14:09+00,,,,,,,,,,,,,,,,,,,,,,0.052555,21.852864,1.968846,0.856721
37.68516,55.765303,0,0,979,144.26096,2023/03/03 13:14:10+00,,,,,,,,,,,,,,,,,,,,,,0.180336,304.567285,1.968865,0.856241
37.685157,55.765304,0,0,980,144.234973,2023/03/03 13:14:11+00,,,,,,,,,,,,,,,,,,,,,,0.257952,299.829688,1.967193,0.85592
37.685154,55.765305,0,0,981,144.193914,2023/03/03 13:14:12+00,,,,,,,,,,,,,,,,,,,,,,0.227826,294.156504,1.964981,0.855701
37.685151,55.765306,0,0,982,144.132886,2023/03/03 13:14:13+00,,,,,,,,,,,,,,,,,,,,,,0.175644,293.346572,1.962445,0.855428
37.685149,55.765307,0,0,983,144.066335,2023/03/03 13:14:14+00,,,,,,,,,,,,,,,,,,,,,,0.122583,296.418344,1.960123,0.855008
37.685148,55.765307,0,0,984,143.968866,2023/03/03 13:14:15+00,,,,,,,,,,,,,,,,,,,,,,0.078885,301.148873,1.958797,0.854407
37.685147,55.765307,0,0,985,143.855952,2023/03/03 13:14:16+00,,,,,,,,,,,,,,,,,,,,,,0.047534,311.654856,1.961195,0.853582
37.685146,55.765308,0,0,986,143.700839,2023/03/03 13:14:17+00,,,,,,,,,,,,,,,,,,,,,,0.037009,330.050232,1.974023,0.852395
37.685146,55.765308,0,0,987,143.522455,2023/03/03 13:14:18+00,,,,,,,,,,,,,,,,,,,,,,0.054992,322.935498,2.002837,0.850946
37.685145,55.765308,0,0,988,143.333268,2023/03/03 13:14:18+00,,,,,,,,,,,,,,,,,,,,,,0.102327,308.40801,2.042709,0.850954
37.685143,55.765309,0,0,989,143.128102,2023/03/03 13:14:19+00,,,,,,,,,,,,,,,,,,,,,,0.166285,297.849361,2.075736,0.851276
37.68514,55.76531,0,0,990,142.909222,2023/03/03 13:14:20+00,,,,,,,,,,,,,,,,,,,,,,0.227267,290.74634,2.087615,0.851899
37.685137,55.76531,0,0,991,142.67711,2023/03/03 13:14:21+00,,,,,,,,,,,,,,,,,,,,,,0.270535,285.914198,2.082975,0.853064
37.685132,55.765311,0,0,992,142.426361,2023/03/03 13:14:22+00,,,,,,,,,,,,,,,,,,,,,,0.289869,282.108311,2.072967,0.854922
37.685128,55.765312,0,0,993,142.16081,2023/03/03 13:14:23+00,,,,,,,,,,,,,,,,,,,,,,0.283984,278.659549,2.066108,0.857809
37.685124,55.765312,0,0,994,141.883046,2023/03/03 13:14:24+00,,,,,,,,,,,,,,,,,,,,,,0.257459,274.850464,2.068779,0.862142
37.68512,55.765312,0,0,995,141.624786,2023/03/03 13:14:25+00,,,,,,,,,,,,,,,,,,,,,,0.22845,269.667584,2.086468,0.868582
37.685116,55.765312,0,0,996,141.381198,2023/03/03 13:14:26+00,,,,,,,,,,,,,,,,,,,,,,0.216282,265.489937,2.13052,0.877881
37.685113,55.765312,0,0,997,141.147443,2023/03/03 13:14:27+00,,,,,,,,,,,,,,,,,,,,,,0.224654,263.922665,2.235268,0.890965
37.685105,55.765311,0,0,998,140.731808,2023/03/03 13:14:29+00,,,,,,,,,,,,,,,,,,,,,,0.241245,265.362758,2.209977,0.898273
37.685101,55.765311,0,0,999,140.566128,2023/03/03 13:14:30+00,,,,,,,,,,,,,,,,,,,,,,0.23334,266.094856,2.079709,0.888401
37.685098,55.765311,0,0,1000,140.427516,2023/03/03 13:14:31+00,,,,,,,,,,,,,,,,,,,,,,0.218116,265.413668,2.015742,0.8823
37.685094,55.765311,0,0,1001,140.320403,2023/03/03 13:14:32+00,,,,,,,,,,,,,,,,,,,,,,0.190012,261.513068,1.981669,0.878837
37.685092,55.76531,0,0,1002,140.248245,2023/03/03 13:14:33+00,,,,,,,,,,,,,,,,,,,,,,0.141274,251.834119,1.962685,0.877169
37.68509,55.76531,0,0,1003,140.224668,2023/03/03 13:14:34+00,,,,,,,,,,,,,,,,,,,,,,0.079554,225.317735,1.951811,0.876743
37.68509,55.765309,0,0,1004,140.254204,2023/03/03 13:14:35+00,,,,,,,,,,,,,,,,,,,,,,0.061275,148.041097,1.945017,0.876551
37.685091,55.765309,0,0,1005,140.335356,2023/03/03 13:14:36+00,,,,,,,,,,,,,,,,,,,,,,0.137345,106.639774,1.940342,0.876586
37.685094,55.765309,0,0,1006,140.459063,2023/03/03 13:14:37+00,,,,,,,,,,,,,,,,,,,,,,0.241178,95.468615,1.937493,0.876608
37.685099,55.765309,0,0,1007,140.634384,2023/03/03 13:14:38+00,,,,,,,,,,,,,,,,,,,,,,0.336437,89.702312,1.936327,0.876407
37.685105,55.765309,0,0,1008,140.827934,2023/03/03 13:14:39+00,,,,,,,,,,,,,,,,,,,,,,0.399741,84.756436,1.936232,0.875899
37.685111,55.765309,0,0,1009,141.043417,2023/03/03 13:14:40+00,,,,,,,,,,,,,,,,,,,,,,0.423372,79.442707,1.936922,0.874767
37.685118,55.76531,0,0,1010,141.286648,2023/03/03 13:14:41+00,,,,,,,,,,,,,,,,,,,,,,0.41928,74.153132,1.938571,0.8731
37.685124,55.765311,0,0,1011,141.532785,2023/03/03 13:14:42+00,,,,,,,,,,,,,,,,,,,,,,0.401057,69.892058,1.941498,0.870776
37.68513,55.765313,0,0,1012,141.791425,2023/03/03 13:14:43+00,,,,,,,,,,,,,,,,,,,,,,0.377422,67.102208,1.945648,0.867893
37.685135,55.765314,0,0,1013,142.052118,2023/03/03 13:14:44+00,,,,,,,,,,,,,,,,,,,,,,0.352593,65.212102,1.950163,0.864417
37.68514,55.765315,0,0,1014,142.309895,2023/03/03 13:14:45+00,,,,,,,,,,,,,,,,,,,,,,0.323915,62.868075,1.954551,0.860421
37.685144,55.765317,0,0,1015,142.560683,2023/03/03 13:14:46+00,,,,,,,,,,,,,,,,,,,,,,0.28279,58.539036,1.959646,0.855937
37.685148,55.765318,0,0,1016,142.808531,2023/03/03 13:14:47+00,,,,,,,,,,,,,,,,,,,,,,0.221709,48.674358,1.967334,0.850988
37.68515,55.765319,0,0,1017,143.047063,2023/03/03 13:14:48+00,,,,,,,,,,,,,,,,,,,,,,0.154991,25.54927,1.979291,0.845657
37.68515,55.76532,0,0,1018,143.271757,2023/03/03 13:14:49+00,,,,,,,,,,,,,,,,,,,,,,0.12843,346.37895,1.994602,0.840057
37.685149,55.765321,0,0,1019,143.477953,2023/03/03 13:14:50+00,,,,,,,,,,,,,,,,,,,,,,0.1604,311.773385,2.009364,0.834249
37.685146,55.765322,0,0,1020,143.673702,2023/03/03 13:14:51+00,,,,,,,,,,,,,,,,,,,,,,0.223238,293.587389,2.020149,0.828427
37.685143,55.765323,0,0,1021,143.864919,2023/03/03 13:14:53+00,,,,,,,,,,,,,,,,,,,,,,0.285113,285.62791,2.02599,0.822778
37.685138,55.765324,0,0,1022,144.050283,2023/03/03 13:14:54+00,,,,,,,,,,,,,,,,,,,,,,0.340691,282.813099,2.02842,0.817465
37.685132,55.765324,0,0,1023,144.230103,2023/03/03 13:14:55+00,,,,,,,,,,,,,,,,,,,,,,0.398824,282.964686,2.029884,0.812626
37.685126,55.765325,0,0,1024,144.409814,2023/03/03 13:14:56+00,,,,,,,,,,,,,,,,,,,,,,0.461019,284.722365,2.032248,0.808326
37.685118,55.765326,0,0,1025,144.59763,2023/03/03 13:14:57+00,,,,,,,,,,,,,,,,,,,,,,0.51945,286.721762,2.037885,0.804671
37.68511,55.765328,0,0,1026,144.796323,2023/03/03 13:14:58+00,,,,,,,,,,,,,,,,,,,,,,0.579697,287.875836,2.049828,0.801761
37.685101,55.76533,0,0,1027,145.017368,2023/03/03 13:14:59+00,,,,,,,,,,,,,,,,,,,,,,0.640525,287.923104,2.071226,0.799566
37.68509,55.765331,0,0,1028,145.240391,2023/03/03 13:15:00+00,,,,,,,,,,,,,,,,,,,,,,0.702005,286.939312,2.103659,0.798128
37.685079,55.765333,0,0,1029,145.462187,2023/03/03 13:15:01+00,,,,,,,,,,,,,,,,,,,,,,0.749918,285.796274,2.144944,0.797635
37.685067,55.765335,0,0,1030,145.691983,2023/03/03 13:15:02+00,,,,,,,,,,,,,,,,,,,,,,0.754733,284.891559,2.190269,0.798076
37.685056,55.765337,0,0,1031,145.916502,2023/03/03 13:15:03+00,,,,,,,,,,,,,,,,,,,,,,0.712417,283.87689,2.23621,0.799596
37.685045,55.765338,0,0,1032,146.141471,2023/03/03 13:15:04+00,,,,,,,,,,,,,,,,,,,,,,0.629543,282.903909,2.280523,0.802032
37.685036,55.765339,0,0,1033,146.35868,2023/03/03 13:15:05+00,,,,,,,,,,,,,,,,,,,,,,0.529281,282.701632,2.318236,0.806679
37.685029,55.76534,0,0,1034,146.567564,2023/03/03 13:15:06+00,,,,,,,,,,,,,,,,,,,,,,0.410058,284.857275,2.341668,0.812352
37.685024,55.765341,0,0,1035,146.776483,2023/03/03 13:15:07+00,,,,,,,,,,,,,,,,,,,,,,0.262952,293.168996,2.342602,0.818963
37.685021,55.765342,0,0,1036,146.983133,2023/03/03 13:15:08+00,,,,,,,,,,,,,,,,,,,,,,0.11016,334.73593,2.314434,0.826426
37.685022,55.765343,0,0,1037,147.1651,2023/03/03 13:15:09+00,,,,,,,,,,,,,,,,,,,,,,0.191465,63.169131,2.254419,0.834755
37.685027,55.765344,0,0,1038,147.319771,2023/03/03 13:15:10+00,,,,,,,,,,,,,,,,,,,,,,0.36899,80.086235,2.17373,0.843952
37.685033,55.765344,0,0,1039,147.453599,2023/03/03 13:15:11+00,,,,,,,,,,,,,,,,,,,,,,0.473752,85.280922,2.100446,0.854301
37.685041,55.765344,0,0,1040,147.601032,2023/03/03 13:15:12+00,,,,,,,,,,,,,,,,,,,,,,0.516015,87.738585,2.061967,0.866274
37.685049,55.765344,0,0,1041,147.762236,2023/03/03 13:15:13+00,,,,,,,,,,,,,,,,,,,,,,0.534547,89.055469,2.075253,0.880351
37.685058,55.765345,0,0,1042,147.932553,2023/03/03 13:15:14+00,,,,,,,,,,,,,,,,,,,,,,0.54563,90.071026,2.169108,0.897282
37.685075,55.765344,0,0,1043,148.238962,2023/03/03 13:15:16+00,,,,,,,,,,,,,,,,,,,,,,0.491468,94.199781,2.15105,0.908554
37.685082,55.765344,0,0,1044,148.430185,2023/03/03 13:15:17+00,,,,,,,,,,,,,,,,,,,,,,0.448347,96.022887,2.030759,0.898445
37.685089,55.765343,0,0,1045,148.645994,2023/03/03 13:15:18+00,,,,,,,,,,,,,,,,,,,,,,0.400249,98.82595,1.978301,0.893034
37.685095,55.765343,0,0,1046,148.868091,2023/03/03 13:15:19+00,,,,,,,,,,,,,,,,,,,,,,0.350828,102.619817,1.956601,0.890152
37.6851,55.765342,0,0,1047,149.090517,2023/03/03 13:15:20+00,,,,,,,,,,,,,,,,,,,,,,0.308173,107.345547,1.950311,0.888989
37.685104,55.765341,0,0,1048,149.316307,2023/03/03 13:15:21+00,,,,,,,,,,,,,,,,,,,,,,0.270672,111.534307,1.951769,0.88937
37.685108,55.76534,0,0,1049,149.55565,2023/03/03 13:15:22+00,,,,,,,,,,,,,,,,,,,,,,0.233611,113.886264,1.956596,0.891173
37.685111,55.76534,0,0,1050,149.841297,2023/03/03 13:15:23+00,,,,,,,,,,,,,,,,,,,,,,0.187198,115.295074,1.964223,0.894419
37.685113,55.765339,0,0,1051,150.140816,2023/03/03 13:15:24+00,,,,,,,,,,,,,,,,,,,,,,0.120953,119.03905,1.978193,0.899556
37.685114,55.765338,0,0,1052,150.443181,2023/03/03 13:15:25+00,,,,,,,,,,,,,,,,,,,,,,0.036621,163.526063,2.005943,0.907055
37.685113,55.765338,0,0,1053,150.772018,2023/03/03 13:15:26+00,,,,,,,,,,,,,,,,,,,,,,0.139812,249.133344,2.063689,0.917622
37.68511,55.765337,0,0,1054,151.10847,2023/03/03 13:15:27+00,,,,,,,,,,,,,,,,,,,,,,0.250121,252.070339,2.190659,0.932234
37.6851,55.765335,0,0,1055,151.758273,2023/03/03 13:15:29+00,,,,,,,,,,,,,,,,,,,,,,0.478072,239.123232,2.229155,0.945501
37.685093,55.765332,0,0,1056,152.083628,2023/03/03 13:15:30+00,,,,,,,,,,,,,,,,,,,,,,0.53004,233.071729,2.142206,0.939111
37.685087,55.765329,0,0,1057,152.396689,2023/03/03 13:15:31+00,,,,,,,,,,,,,,,,,,,,,,0.507888,230.961888,2.118665,0.937413
37.685081,55.765327,0,0,1058,152.695151,2023/03/03 13:15:32+00,,,,,,,,,,,,,,,,,,,,,,0.404666,231.648912,2.123083,0.939286
37.685077,55.765325,0,0,1059,152.967117,2023/03/03 13:15:33+00,,,,,,,,,,,,,,,,,,,,,,0.24722,238.060118,2.142905,0.94415
37.685074,55.765324,0,0,1060,153.207864,2023/03/03 13:15:34+00,,,,,,,,,,,,,,,,,,,,,,0.090253,270.093083,2.171298,0.951312
37.685073,55.765325,0,0,1061,153.393714,2023/03/03 13:15:35+00,,,,,,,,,,,,,,,,,,,,,,0.099729,355.129315,2.204671,0.960579
37.685074,55.765326,0,0,1062,153.542854,2023/03/03 13:15:36+00,,,,,,,,,,,,,,,,,,,,,,0.170765,23.45124,2.2422,0.971761
37.685076,55.765328,0,0,1063,153.70188,2023/03/03 13:15:37+00,,,,,,,,,,,,,,,,,,,,,,0.247061,38.928801,2.284434,0.984064
37.685079,55.765329,0,0,1064,153.870104,2023/03/03 13:15:38+00,,,,,,,,,,,,,,,,,,,,,,0.269711,47.308071,2.331973,0.99758
37.685082,55.765331,0,0,1065,154.036024,2023/03/03 13:15:39+00,,,,,,,,,,,,,,,,,,,,,,0.27448,61.43155,2.3847,1.012189
37.685087,55.765332,0,0,1066,154.213029,2023/03/03 13:15:40+00,,,,,,,,,,,,,,,,,,,,,,0.304657,70.731944,2.443029,1.027437
37.685092,55.765332,0,0,1067,154.400854,2023/03/03 13:15:41+00,,,,,,,,,,,,,,,,,,,,,,0.32751,73.942995,2.50716,1.043023
37.685097,55.765333,0,0,1068,154.577391,2023/03/03 13:15:42+00,,,,,,,,,,,,,,,,,,,,,,0.307387,72.241595,2.57643,1.058181
37.685101,55.765334,0,0,1069,154.754775,2023/03/03 13:15:43+00,,,,,,,,,,,,,,,,,,,,,,0.211327,69.061394,2.650065,1.072527
37.685103,55.765335,0,0,1070,154.928775,2023/03/03 13:15:44+00,,,,,,,,,,,,,,,,,,,,,,0.092369,35.162509,2.727321,1.085761
37.685103,55.765335,0,0,1071,155.116162,2023/03/03 13:15:45+00,,,,,,,,,,,,,,,,,,,,,,0.141475,308.632953,2.807638,1.096986
37.6851,55.765336,0,0,1072,155.319949,2023/03/03 13:15:46+00,,,,,,,,,,,,,,,,,,,,,,0.305032,291.104426,2.888444,1.105975
37.685094,55.765337,0,0,1073,155.492023,2023/03/03 13:15:47+00,,,,,,,,,,,,,,,,,,,,,,0.48002,285.730351,2.961984,1.113762
37.685085,55.765339,0,0,1074,155.671677,2023/03/03 13:15:48+00,,,,,,,,,,,,,,,,,,,,,,0.664268,282.645818,3.01651,1.119281
37.685072,55.76534,0,0,1075,155.81178,2023/03/03 13:15:49+00,,,,,,,,,,,,,,,,,,,,,,0.856081,280.48584,3.039357,1.122118
37.685058,55.765342,0,0,1076,155.88833,2023/03/03 13:15:50+00,,,,,,,,,,,,,,,,,,,,,,1.027629,278.799984,3.022334,1.12252
37.68504,55.765343,0,0,1077,155.926496,2023/03/03 13:15:51+00,,,,,,,,,,,,,,,,,,,,,,1.150935,277.34673,2.967394,1.1214
37.685022,55.765344,0,0,1078,155.913199,2023/03/03 13:15:52+00,,,,,,,,,,,,,,,,,,,,,,1.202575,276.038917,2.884153,1.118684
